"","Brand","Price..INR.","Mileage","Seating.Capacity","Vehicle.Type","Fuel.Type","Transmission","Parking.Sensor","Airbag","Cruise.Control","Keyless.Entry","Alloy.wheels","ABS","Climate.Control","Rear.AC.Vent","Power.Steering","cluster","name"
"999","Rolls Royce",40000000,6.4,5,"Convertible","Petrol","Automatic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,"Rolls Royce Phantom Drophead Coupe"
"1000","Rolls Royce",40000000,6.4,5,"Coupe","Petrol","Automatic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,"Rolls Royce Phantom Coupe"
"1001","Rolls Royce",41000000,6.4,5,"Luxury","Petrol","Automatic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,"Rolls Royce Phantom Series II"
"1002","Rolls Royce",51000000,6.4,5,"Luxury","Petrol","Automatic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,"Rolls Royce Phantom Extended Wheelbase"
"1003","Aston Martin",44000000,11.9,4,"Luxury","Petrol","Manual","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,"Aston Martin Rapide S"
"1004","Rolls Royce",46000000,12.24,4,"Coupe","Petrol","Automatic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1,"Rolls Royce Wraith Coupe"
"1005","Maybach",48500000,8.47,4,"Luxury","Petrol","Automatic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,"Maybach 57 S"
"1006","Conquest",85000000,5,6,"SUV","Diesel","Automatic","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",1,"Conquest Evade SUV"
"1007","Bugatti",120000000,5.2,2,"Convertible","Petrol","Automatic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1,"Bugatti Veyron 16.4 Grand Sport"
"1008","Koenigsegg",125000000,8,2,"Coupe","Petrol","Automatic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes",1,"Koenigsegg Agera 5.0 V8"
